backpack	52.0	106.79926969732412	4.72466813036633
backpack	79.67234	101.89999995828137	-4.74332
survivor	229.928695	100.021966	-4.60783
survivor	249.9272650623148	106.38337059769769	-19.60783
backpack	431.39026923693655	107.10973073356396	-19.74332
extinguisher	531.16443	105.16491	-14.6521
drill	107.95822908794023	55.041770925710296	-4.841137
extinguisher	291.96443	34.46491	-14.6521
phone	568.8000000013856	32.71999999869282	-9.988000026143594
drill	339.5	21.959073	-14.841137
survivor	335.125439440883	-18.99723753639625	-14.60783
extinguisher	484.96443	-16.83509	-4.6521
backpack	111.19999993046498	-66.79926969732414	-20.27533186963367
phone	287.9000000013856	-67.08000000130717	-14.988000026143594
drill	32.0	-77.940927	-4.841137
survivor	60.97803397669789	-78.07130499282162	-19.60783
phone	208.80000000138565	-87.28000000130717	-19.98800002614359
extinguisher	371.96443	-87.23509	-9.6521
phone	431.30000000988156	-71.67484844169205	-9.857474383858175
drill	534.967567557343	-79.95062636338793	-29.721137
