gas	-153.5	-19.0	-6.5
phone	-56.5	-16.920000001307184	-5.795999973856409
phone	57.5	-41.92000000130719	-12.495999973856408
gas	-153.5	-59.0	-16.5
vent	-221.58836899999997	-95.0	-24.499999954781718
backpack	-85.5	-109.12766	-18.143320000000003
backpack	-218.4728257833306	-154.51112628484827	-27.24332
survivor	-44.171305000000004	-144.97803399999998	-25.40783
survivor	-277.4286949923908	-215.02196597529922	-31.187829999999998
vent	-293.411631	-215.5	-29.499999954781718
backpack	-227.5	-179.12766	-25.54332
survivor	-131.9219660233021	-197.2713049928216	-27.10783
phone	-54.506972422438736	-234.4203044222294	-27.49599997385641
phone	57.5	-241.9200000013072	-22.495999973856406
backpack	-91.77234000000001	-277.2000000417186	-32.24332
survivor	-87.571305	-308.978034	-33.00783
phone	34.493027577561264	-329.92030442222944	-46.575999973856405
backpack	-178.5	-338.12766	-40.543319999999994
survivor	-75.571305	-345.978034	-40.40783
phone	-44.506972422438736	-347.92030442222944	-40.795999973856404
