backpack	-138.37234	-47.000000041718636	-6.30832
phone	-29.5	17.079999998692813	-3.2359999738564085
survivor	-62.571305	-24.978034	-5.407830000000001
vent	-39.08836899999999	-84.0	-4.4999999547817175
phone	4.472638377734704	-74.82482459565881	-7.495999973856408
gas	-137.5	-83.0	-17.5
vent	-99.5	-120.861631	-15.499999954781718
vent	-57.73836899999999	-115.8	-8.919999954781717
backpack	16.522167892214043	-120.87427943622944	-7.24332
backpack	-145.50000004422273	-158.87234	-17.24332
survivor	-56.47803402330211	-134.92869499282165	-17.10783
phone	-14.454113901451318	-148.43446782659768	-17.495999973856406
gas	22.5	-187.0	-17.5
gas	54.5	-155.0	-7.5
survivor	28.57130500760924	-161.02196597529922	-7.10783
backpack	-137.50000004422273	-236.87234	-7.24332
survivor	-126.47803402330211	-184.92869499282162	-17.10783
phone	-102.54588609854868	-200.13446782659767	-17.495999973856406
gas	-57.5	-227.0	-17.5
vent	-57.5	-194.99999995206755	-8.788368999999992
