survivor	151.1278047274537	83.01883482951794	0.39217
survivor	351.5289911780251	84.977094642925	15.39217
drill	489.940927	78.20000001930475	10.158863
drill	770.97046348852	83.05115871204971	15.158863
extinguisher	1070.96443	82.96491	15.3479
drill	631.9464616804408	69.02496532931444	15.158863
survivor	1575.8500427719375	39.75534102599153	10.43217
phone	31.56619056230703	15.07250463236053	0.00400002614359151
phone	230.0	17.879999998692817	15.004000026143592
backpack	333.8766899070003	20.96695916822465	15.25668
phone	612.9861081401205	21.578784617914533	10.004000026143592
backpack	1510.0221679357649	24.874279443908634	10.25668
drill	170.0	0.659073	0.158863
extinguisher	768.9545736435364	-1.0208081507694493	15.3479
backpack	490.5221679357649	-13.425720556091365	15.25668
extinguisher	69.96443	-66.03509	0.3979
backpack	450.8894431904171	-65.53617001132027	10.40668
survivor	591.2546756088212	-63.94923105298474	15.39217
phone	890.9200000013072	-59.99999997385641	10.004000026143592
extinguisher	1450.96443	-58.03509	15.3479
