backpack	95.15999995577727	-4.872340000000007	0.32668
backpack	65.149	-22.847659999999998	0.5766800000000001
backpack	201.074	-73.41766000000001	0.44918
backpack	391.338	-24.06366	-19.37732
phone	365.0	-71.59991475882795	-19.79153432278667
phone	171.653811	-135.67426692643332	-29.841957478671972
phone	254.79669870708545	131.57308445224845	-9.74794587536538
phone	159.524292214487	73.08426555097755	-0.09576144736901798
survivor	251.62196597669794	-24.878694992821625	-9.62783
survivor	238.99297516383535	-140.97765059498263	-29.63303
survivor	323.22796597669793	131.32030500717838	-19.45453
survivor	117.71196597669788	-88.77869499282163	-19.58783
