backpack	-45.55	11.872340000000001	-3.0533199999999994
phone	6.449999999999999	-46.92000000130719	-6.575999973856408
survivor	50.44625350628846	-39.92548240499138	-6.18783
vent	63.911631	-54.5	-14.579999954781716
gas	46.45	-11.0	-16.58
gas	-153.55	-51.0	-16.58
phone	-118.56389185987949	-76.92121538208546	-16.57599997385641
backpack	-74.35000004422272	-82.42234	-9.74332
survivor	-28.540749725938426	-82.92596392358595	-6.18783
vent	-35.91163100000001	-101.0	-4.579999954781718
phone	46.35	-102.92000000130719	-16.57599997385641
backpack	-110.55000004422273	-127.87234000000001	-16.323320000000002
survivor	-73.47869499239076	-126.02196597529922	-16.187829999999998
survivor	33.51640737019651	-126.03401425237432	-16.187829999999998
gas	-145.55	-163.0	3.42
phone	-78.55	-206.9200000013072	3.4240000261435917
vent	-75.55	-144.838369	5.420000045218282
backpack	-25.613830024809133	-198.11055678872356	13.676680000000001
survivor	-36.483592629803496	-163.03401425237433	13.812170000000002
gas	-1.5500000000000007	-163.0	13.420000000000002
