extinguisher	49.96443	190.96491	-4.6521
backpack	130.0	199.95790653199907	2.7835662849346763
backpack	290.0	179.87234	5.25668
survivor	89.928695	140.021966	5.39217
survivor	349.928695	140.021966	10.39217
backpack	-10.0	119.87234	0.25668
extinguisher	151.96443	118.96491	5.3479
phone	269.2	58.47999999869281	10.008000026143591
extinguisher	253.96443	38.46491	0.3479
backpack	370.0	19.87234	5.25668
phone	157.94343143069995	-18.45656851384113	5.008000026143591
extinguisher	249.96443	-20.03509	5.3479
phone	370.0	-34.92000000130719	5.008000026143591
phone	71.5	-59.92000000130719	5.008000026143591
drill	132.0	-80.440927	0.158863
drill	312.0	-100.940927	5.158863
drill	190.0	-119.940927	-4.841137
drill	110.0	-159.940927	0.158863
survivor	268.928695	-162.978034	-4.60783
survivor	9.928695000000001	-179.978034	0.39217
